content,date,stars,title,company,user
"Had a great float trip with Cam. He was awesome with everyone in the float, ranging in ages from 4 to mid-40s. We were delighted to learn how much he knew about the area and all that we saw. He has clearly trained and done...",7-Jul-16,50,Outstanding Float Trip with Knowledgeable Guide,Glacier Guides and Montana Raft,washingtontidegirl
"Our whole family decided to take this trip and we are extremely happy we choose Montana Rafting. Patrick was our guide, he was a very friendly and knowledgable raft boss. Our nine year old son was so impressed with him that he took business cards...",6-Jul-16,50,Whitewater Rafting,Glacier Guides and Montana Raft,David H
"Our guide, Dre Cameron, was absolutely incredible!!! Even as first time backpackers deep in bear country she made us feel totally safe, while keeping us well fed (her culinary creations were delicious), and educating us about the geology, animal life, and vegetation in Glacier. She...",6-Jul-16,50,6 day backpacking in the high country,Glacier Guides and Montana Raft,JimJim703
Ross was amazing came to learn and practice and he was more than we bargained for. Very knowledgeable and friendly. Never intimidating or negative. Safe and fun. Ross made everything easy and pleasant a true guided experience.,4-Jul-16,50,Fly fishing ,Glacier Guides and Montana Raft,Craig W
This was my first time white water rafting and I couldn't have asked for a better experience. Our guides Tim and Taylor were great at getting us fitted with PFD's. Tim was the guide for the boat I was on and he not only was...,4-Jul-16,50,White Water Rafting,Glacier Guides and Montana Raft,Marlene H
My husband and I decided to do a whitewater rafting trip and I am so glad we picked Montana Rafting! The guide was knowledgeable about the land and its history as well as super funny!! I would highly recommend!,3-Jul-16,50,Amazing whitewater trip!!,Glacier Guides and Montana Raft,haleygv
"Our family spent 2 days in West Glacier. We did a 1/2 day white water rafting trip with Glacier Guides. Our children are 18, 12 and 8. All of them had a great time and said it was one of their favorite parts of our...",1-Jul-16,50,White water rafting with the family,Glacier Guides and Montana Raft,catspringkristina
"We signed up for the 6 mile hike and river raft package before heading up to Montana. The website has great information for you to check out before you go, so you can have what you need to be ready. My husband watched the videos,...",1-Jul-16,50,Great day of hiking and river rafting!,Glacier Guides and Montana Raft,Loretta M
We decided we were ready for some fun after days of sight seeing. A 1/2 day rafting trip was just what my kids needed! Our guide Caden was so fun and even gave us information about what we saw along the way. The rapids were...,29-Jun-16,50,So much fun!!!,Glacier Guides and Montana Raft,Geyer4
"This place is the tops! Our guide Kevin, (aka Brian's brother), was professional, knowledgeable, and humorous. He really made the trip an A+ experience. All of the employees were friendly and helpful. The facilities and the grounds were top notch as well. I would highly...",27-Jun-16,50,Awsome Experience,Glacier Guides and Montana Raft,Kozlink1965
"From beginning to end, the staff at Glacier Guides and Montana Raft went out of their way to make our trip easy and fun! We appreciated the group discount (we had 12 in our group), the ability to complete waiver/liability forms online ahead of time,...",23-Jun-16,50,Awesome afternoon on the river - many thanks to our guide (Christian) for a memorable experience!!!,Glacier Guides and Montana Raft,artarr
We had a terrific time floating down the river. Our guide Charlie was really fun and nice and provided us lot of good info about the surroundings. My husband and I and our 6-year-old son had a blast. Judith handled the reservations and was so...,20-Jun-16,50,A lovely scenic float!,Glacier Guides and Montana Raft,Jennifer B
"It was the first time we hiked with a guide. In the morning a little van picked us up in the Glacier Lodge and the we went to meet the other hikers. We went to Avalanche Lake, a hike of 6 miles. We had 2...",20-Jun-16,50,A different way to hike,Glacier Guides and Montana Raft,Luc060355
"We did the scenic float trip with our 9 and 11 year olds. Our guide, Charlie, was great. They took care of everything, including wet suits and booties. We had an amazing time and can't wait to do it again.",19-Jun-16,50,Great rafting trip with kids!,Glacier Guides and Montana Raft,BCGinDC
I did the 3 day hiking and backpacking and no one else signed up so I had a private tour with my guides Ryan Hudson and Brandon. They took me to Cosley lake and the scenery was amazing. Mountains and meadows and waterfalls. Ryan knows...,18-Jun-16,50,3 day backpack and hiking ,Glacier Guides and Montana Raft,167kristen
We had a wonderful time! The guide was very professional and experienced and he made the trip really fun! We would highly recommend this company and we would definitely use them again.,21-Dec-15,50,Fantastic company!,Glacier Guides and Montana Raft,Lois G
"I went on a half day rafting trip in late June this year and my only regret is that I did not go again! Thanks to trip advisor, after carefully reading reviews I chose this company over its competitors. I knew immediately that I made...",11-Dec-15,50,Excellent Company and Great Guides!,Glacier Guides and Montana Raft,T K
"Our guide Hannah was very informed. We hiked along a beautiful river and then had a bag lunch that was delicious. It included a sandwich, veggies, fruit, and a chocolate brownie that was to die for.
Second part of our day we then rafted down...",10-Oct-15,50,Adventure,Glacier Guides and Montana Raft,DaveNDarlene
"SUPERB! if you want to get great knowledge, passionate guides who know the ins and outs of the park, history, trails, etc. BOOK THIS COMPANY! Teal our river float guide was super awesome! she worked it, the river was really low, but she was a...",4-Oct-15,50,CALL THEM!!!!,Glacier Guides and Montana Raft,NikkiHP
"We booked 2 different trips. A hike one day and a float raft trip for the next day. I'll go ahead and get the bad out of the way; the guide on our hike was less than stellar. Actually, she was flat out bad and...",29-Sep-15,50,2 Days/ 2 Different Reviews,Glacier Guides and Montana Raft,Thehalls06
"Did 2 day hikes with Jeremy and his knowledge of the Park and its history really added to the enjoyment of the hikes. Nice people. Great guiding. We usually hike on our own, but thought the increased info and the bear safety (safer hiking with...",27-Sep-15,50,Highline Trail and Iceberg Lake,Glacier Guides and Montana Raft,MelOnWheels
"Montana Raft Company donated a lovely trip down the Flathead River to support the Flathead Land Trust. Over 50 people of many ages and abilities took part, and Montana Raft Company employees treated everyone with grace and professionalism. Of special note is Teal Gayner, who...",22-Sep-15,50,Community-dedicated company with excellent staff,Glacier Guides and Montana Raft,Deborah S
"When we visited Glacier National Park, from 9/15-19/15, we hiked and rafted with this business. Great guides and fun experiences.
Logan Pass and Highline Trail (hike): guides were Ross and Michael
Middle Fork of the Flathead River (1/2 day raft): guide was Hannah
Piegan Pass:...",21-Sep-15,50,Great hikes and river rafting,Glacier Guides and Montana Raft,Jan3262013
"This was an amazing way to see Glacier. I am traveling alone and wanted to go on a hike so I signed up through this company so I could get off the Sun Road. Glacier itself is Glorious, but the hike through Glacier Guides was...",19-Sep-15,50,Day Hike to Piegan Pass,Glacier Guides and Montana Raft,Regina D
"1st time rafting, but would've loved more paddling, less lazy drifting down the river (the guide instructs when to paddle). Our guide, Lauren was AMAZING and fun. loved her energy.
Thanks for supplying also the neoprene booties and splash pants- really helped!",18-Sep-15,40,"Great company and guides, but felt more like lazy rafting",Glacier Guides and Montana Raft,Jenn L
"My husband and I had a great time rafting with this company. They were on time with drop off and pick up and prepared. Supplied wet suits, fleece jackets, and splash coats for us free of charge. We have rafted other places that charged extra...",18-Jun-16,50,Great rafting experince,Glacier Guides and Montana Raft,ekrajkiew
"We had rafted before but this was a first for our children. The staff provided wetsuits and fleece and booties for us all, and they were very helpful with getting us the right sizes and making sure our lifejackets fit. We got a boat all...",13-Jun-16,50,First time for the family trip!,Glacier Guides and Montana Raft,augustbookseller
Judith was a great help in figuring out how to best see what we wanted to see. We did a day long guided hike on the East side of the park with Emily. It was awesome. Emily drove us from West Glacier to Many Glacier...,13-Jun-16,50,Hiking and Scenic Rafting...An Excellent Experience!,Glacier Guides and Montana Raft,Linda Z
"Just got back from a 3 day backpacking trip with glacier guides. Words can't describe how amazing it was! Our guide, Ryan Heflin couldn't had been a better guide. The stories he told, the food that was prepared and the sites he picked out for...",11-Jun-16,50,Beyond amazing,Glacier Guides and Montana Raft,izzare
"I booked this place based on it's availability of an accessible room (our one adult son uses a wheelchair) and the great reviews on Trip Advisor.
Our rooms and the staff were fantastic. We arranged for a scenic raft trip and the staff was very...",3-Jun-16,50,Their 5.0 rating is spot on,Glacier Guides and Montana Raft,PMurphy353
"We took an early season, short (about an hour) raft trip down the middle fork of the Flathead River. Weather was gorgeous and it was a nice, easy trip. Sure, a few splashes but no white water. Our guide, Lauren, was good and easy to...",2-Jun-16,50,"Nice ""Family Friendly"" Raft Trip",Glacier Guides and Montana Raft,Ken S
"We had such nice relaxing Raft trip. It was the first trip for the 2016 season with Kevin, Ka Te and Maura. They were great guides and very knowledgeable and very Witty!!! Next time the Whitewater rapids will be on our bucket list!! Great Company.",5-May-16,50,Fun Fun,Glacier Guides and Montana Raft,Karen S
"Our guides were super-engaging - excellent service from each and every member of the staff.
The river trip itself was everything you'd expect: serene in places, exciting in others. Beautiful scenery throughout. We saw eagles and deer and jumping fish, got a decent workout, played...",23-Apr-16,50,Excellent Way to See the Park!,Glacier Guides and Montana Raft,Andrew W
"Back country back packing is something I had never done, but Glacier Guides and our guide Dre Cameron made it an adventure my friends and I would never forget. Who would have thought great meals would be part of the trip? Highly recommended!",1-Jan-16,50,Awesome Adventure,Glacier Guides and Montana Raft,Lynn F
"Me and my dad used Glacier guides for our first ever backpacking trip, and thanks to them, it won't be our last haha! We had a great time and our guide Ryan worked hard to exceed every expectation! We also learned a lot on the...",30-Dec-15,50,Beyond all expectations.,Glacier Guides and Montana Raft,Brockcv
We've been down the Flathead three times now and have had great guides but this last one with Hannah was the best!was the best!,17-Sep-15,50,We love Hannah!,Glacier Guides and Montana Raft,Jonathan B
"This was a once in a lifetime hike for my husband and I. We hike occasionally, but felt that we could make this 7 mile hike along the Highline Trail. We hike in the snow, and clouds for alot of the trail, but it was...",17-Sep-15,50,Great experience!,Glacier Guides and Montana Raft,Vickie M
We have just completed a six day hiking tour through Country Walkers using guides from Glacier Guides. It was a fantastic and well constructed experience. With tours of this nature the schedule has to be flexible to allow for the weather. We had snow at...,14-Sep-15,50,Outstanding Guides and a reall experience,Glacier Guides and Montana Raft,R1chardN
"I set up the day hike months in advance, hoping to experience more of Glacier NP than I would be able to by myself. It was a total success. The hike was to Piegan Pass and was ~ 10 miles / 2,000 ft. out and...",11-Sep-15,50,Very professional and lot's of fun,Glacier Guides and Montana Raft,Jerry F
"This was my first time whitewater rafting so I was a little nervous. However, it turned out to be a fantastic experience and I'd definitely go back! I think it was great to do this for the first time in September when the water flow...",9-Sep-15,50,Knowledgeable and Friendly - a great introduction to rafting,Glacier Guides and Montana Raft,Heather F
"I had a wonderful experience on the six day backpacking trip through GNP. My guide, Eli, was knowledgeable, helpful, and a great cook. We had challenging weather but were still able to see a considerable amount of the park during the week. The snacks and...",6-Sep-15,50,Six day backpacking trip,Glacier Guides and Montana Raft,cairolina
"We had a wonderful time on the river, and can't say enough about the company itself, everyone, from front desk staff to the guides, were very professional and friendly. We had Lauren as our guide and she was awesome, funny, and told great stories. Good...",3-Sep-15,40,Great company!,Glacier Guides and Montana Raft,Mary H
"We did the 5 day Sperry Chalet/Cabin Float.
Our experience was vastly different on the two parts of the trip. I'd give the Sperry Chalet a 5 star rating, and the Cabin Float a 2 star rating. I tried to rate them separately, but Trip�",2-Sep-15,30,"Hiking was great, rafting not so much",Glacier Guides and Montana Raft,rlsybrandy
"We enjoyed the full-day raft trip that included a nice lunch on the river bank between the rapids. Our guide, Teal, was very skilled, knowledgeable and passionate about the river and Glacier National Park. It's a fun time so give them a try.",31-Aug-15,50,Fun experience rafting the river,Glacier Guides and Montana Raft,msray53
"This is a well run company and we highly recommend it! Some of these outfits are a little sketchy and have fairly young guides but these people have mature guides and good equipment. We arrived, checked in and were sent over to get fitted for...",29-Aug-15,50,Fun trip!,Glacier Guides and Montana Raft,ultrapilot
"We rafted down the North Fork of the Flathead River just outside Glacier National Park. There were exciting rapids alternating with relaxing smooth floating. The trip took about 3 hours, just the right amount of time to enjoy the gorgeous scenery and get a good...",27-Aug-15,50,Glacier Guides - Montana Raft Tour,Glacier Guides and Montana Raft,SharonandJuan
"We had a nice time and felt very safe on this trip. We will definitely try white water rafting again and feel comfortable trying more intense rapids. The guide was fine, but there was not a lot of education about the area we were seeing...",24-Aug-15,40,A nice introduction in early August,Glacier Guides and Montana Raft,TamsAdventures
"I did the 6 day combo trip of backpacking and whitewater rafting. This is the second year in a row I've done this, so I can confidently say this guide outfitter is one of the best. Everything from excellent guiding, delicious food, and even dealing...",24-Aug-15,50,Amazing experience,Glacier Guides and Montana Raft,Christine T
"Once an avid whitewater rafter, I was anxious to introduce my young adult daughters to whitewater rafting. At this time of year, the trip was mostly class 2 rapids, but it provided a perfect introduction. The scenery along the edge of Glacier National Park is...",23-Aug-15,50,Full day trip - Just a perfect perfect day!,Glacier Guides and Montana Raft,winniewms
We did the full day rafting trip with Ryan as our guide. It wan an absolutely perfect day. Ryan's expertise and sense of humor made this such a fun experience. We had the once in a life time experience of seeing a momma black bear...,23-Aug-15,50,Superb full day rafting experience,Glacier Guides and Montana Raft,Pam Z
"Loved it, the rafting was amazing! Our guides were excellent and the lunches were great too! I would love to go again.",20-Aug-15,50,Half Day Hike and Raft,Glacier Guides and Montana Raft,MacKenzie C
"We did the scenic rafting trip in the morning with Loren and the whitewater in afternoon with Elena. Both guides were great! Very fun, friendly, and informative.",19-Aug-15,50,A fun and friendly rafting experience ,Glacier Guides and Montana Raft,Ryan F
Spent the day on the Middle Fork of the Flathead river. The water was a little or maybe a lot lower than normal due to the ongoing drought. My son and I started the trip with Kelly in a raft by ourselves because they needed...,19-Aug-15,50,Must do while at Glacier ,Glacier Guides and Montana Raft,brokecheerdad
"Our guides (Lauren on rafting, Jeremy on hiking) were terrific and knowledgeable. Lauren provided us with great insight into the river ecosystem and Jeremy was a fountain of information about Glacier National Park. The meal provided on the hike met our expectations in simplicity, but...",19-Aug-15,50,1/2 Day Raft and Sunday Hike,Glacier Guides and Montana Raft,Matthew C
"We had a blast on the half day whitewater raft trip down the middle fork of the Flathead River (August 5, 2015). Jeremy was our guide and with his knowledge of the park and his excellent rafting skills, it was a perfect trip. Your guide...",18-Aug-15,50,Perfect rafting trip for first timers,Glacier Guides and Montana Raft,Connie B
"We went on a 2 hour rafting trip in the afternoon and had a great time due to our guide, Charlie, who was fun and engaging. Charlie made it fun despite the cold, pouring rain on part of the trip. We would gladly use Montana...",7-Aug-15,50,Fun Raft Trip!,Glacier Guides and Montana Raft,jessmomof2
"We went on a ""scenic float"" - wanting a relaxing, non-challenging experience. Our guide was great and made the trip fun. The river was fairly low but still had enough water to move us along.",5-Aug-15,50,Relaxing float,Glacier Guides and Montana Raft,Tahoe_girl48
If Glacier NP is on your bucket list and you are not familar or live near Belton Glacier Guides are great for your first adventure into the park. Judith in the office is very helpful if you have and questions when signing up. Depnding on...,5-Aug-15,50,The Ultimate Chalet tour 6 night,Glacier Guides and Montana Raft,Alley D
Charlie was a great guide. He and Tyler rescued a distressed kayak. Very professional. Fun trip!great commentary.i would recommend them to anyone,4-Aug-15,50,Family of 3,Glacier Guides and Montana Raft,sjennings2015
"We did a group hike and custom guided hike with Pete, our guide for each day. Normally we like to hike ourselves, but wanted to be accompanied in Glacier by someone with local knowledge because of the grizzlies. Pete was outstanding: very knowledgable, engaging, a...",4-Aug-15,50,Terrific guided hikes!,Glacier Guides and Montana Raft,Daniel R
"We booked the 2 day overnight raft trip. We are a family of 6 with kids ranging in age 7-16. Our guides were phenomenal! They were knowledgeable on a wide variety of topics, excellent cooks, and a ton of fun. We rafted in smaller rapids...",3-Aug-15,50,Fabulous two day rafting trip! Excellent Guides!,Glacier Guides and Montana Raft,Heidi A
We spent a great half day rafting with this company. Loved every minute of it. Our guide Keith was so personable and knew the river like it was his own. Always felt safe and was well worth the cost. He even suggested our family Dragon...,3-Aug-15,50,Great family fun!,Glacier Guides and Montana Raft,janebCanada
We are a family of 5 and have a 4 year old daughter so we were limited to what we could do. We did the family float trip and had Jeremy as our guide. We had such an amazing time and truly enjoyed ourselves. Our...,3-Aug-15,50,Amazing family rafting trip,Glacier Guides and Montana Raft,Scott R
"We did a three-day backpacking trip with Glacier Guides in mid-July. Our guide, Tami, was great. She paced the group well, was helpful and encouraging for a member who struggled, and was able to tell us a lot about the area's plants and natural history....",3-Aug-15,50,A great guided backpack,Glacier Guides and Montana Raft,Scott48572
"Four other dads and I just completed a six-day combination hiking/rafting trip with our sons, who are Boy Scouts. ""Superlative"" would be a fair way to describe this experience. The reservation process was easy; Judith was so nice and accommodating that I actually wanted to...",3-Aug-15,50,Perfect Family Vacation or Boy Scout Trip!,Glacier Guides and Montana Raft,Joe v
We did a half day raft trip with the AWESOME Hannah as our guide. We had 8 adults who can sometimes be rowdy but Hannah fit right in. The Middle Fork of the Flathead River has gentle thrills with a few class 3 rapids. We...,15-Aug-15,50,Great Guides Make Great Memories,Glacier Guides and Montana Raft,grosbea
This is a well run experienced company. Guides are all super knowledgable and friendly. We did the scenic float but wished we'd done a whitewater trip instead as the float was bit too slow for us. You are required to wear shoes with backs -...,14-Aug-15,40,Can't miss with Glacier Guides,Glacier Guides and Montana Raft,fmrtaitai
"I just finished a 3-day backpacking trip with this group and wanted to say that it was first rate. Usually I hike alone and have explored much of Glacier alone, but what our guide, so perfectly suited for our group, offered was amazing. Jeff Garretson...",14-Aug-15,50,Perfect Guide for our group,Glacier Guides and Montana Raft,Julie H
This was our 1st time white water rafting. Elena was a great guide and well educated with the area. The rapids weren't too challenging and perfect for our 1st experience. The views our spectacular.,13-Aug-15,50,Easy PeAsy Nice and Treesy,Glacier Guides and Montana Raft,Brittany F
"There are a number of options for whitewater rafting in or near Glacier National Park and while making plans for our vacation, I read online reviews and decided to book with Montana Raft Company/Glacier Guides. As a seasoned vacationer and experienced white water rafter, I...",12-Aug-15,50,Outstanding Rafting Excursion Experienced by Wisconsin Travelers!,Glacier Guides and Montana Raft,Gail E
"This was a fantastic, once in a life time trip. The 5 day Glacier Challenge was the perfect family vacation with 66 miles of hiking over 5 days of beautiful trails. Make certain you take water shoes for a dip in Ice Berg lake. Our...",12-Aug-15,50,Glacier Challenge - 5 Day,Glacier Guides and Montana Raft,Kwdrunner
"Had never been white water rafting before and was pleasantly surprised at how fun this was! The water level was low so the river was not moving very fast, but still hit some cool rapids.
Charlie was a great guide, really taught us a lot...",12-Aug-15,50,awesome half day on the river,Glacier Guides and Montana Raft,Tim K
"We really wanted to spend a couple of nights in the back country and include Granite Chalet on our itinerary. By the time I tried to get reservations, they were all booked so we decided to try the guided chalet tour offered by the Glacier...",12-Aug-15,50,"Great trip - they manage the details, you enjoy the scenery and wildlife.",Glacier Guides and Montana Raft,ohiowills
"We wanted a river experience, but didn't want to lose my 79-year-old Mom in the process. GG & Montana Raft's staff assured us the scenic raft ride on the middle fork of the Flathead River would fit the bill; in fact, the river guides' jokes...",11-Aug-15,40,Scenic Flathead Middle Fork Float,Glacier Guides and Montana Raft,makalu
"Charley was so good, Tyler too, and we had such a good time. Few tips from a first timer. Time out could be cut by a third if not more. We wanted to get right out and into it. And at the end they could...",10-Aug-15,50,Great time,Glacier Guides and Montana Raft,richardyonge
"6 in our party along with two others, joined our fantastic guide Hannah, for a river adventure on July 24th. We had so much fun and it was so beautiful! Not much White water due to low river levels, but we got some action. We...",3-Aug-15,50,Great afternoon on the river!,Glacier Guides and Montana Raft,northstar2
"Great half-day on the river. Later in the season, so some floating interspersed with a little rapids action. Every staff member we encountered was friendly and helpful, and our guide Katie was very personable and knowledgeable - there was no doubt that our safety was...",2-Aug-15,50,Great Raft trip,Glacier Guides and Montana Raft,tmcmom
I'm no stranger to rafting - and this company knows what they are doing. They keep the number of rafters in a boat to a minimum which means more fun for everyone. The guides were fantastic. We had Demi and she kept us safe and...,2-Aug-15,50,The best way to see Glacier!,Glacier Guides and Montana Raft,Chowsmith
"Our first time on white water. We had a fun ride on the river. The staff is very professional and friendly. They make you feel at ease. The river was beautiful, crystal clear. Just enough rapids to make your ride exciting. Time to jump in...",30-Jul-15,50,Thrilling fun,Glacier Guides and Montana Raft,daisyCalifornia
"We had a wonderful day of rafting on the quiet more scenic part of the river and then through the rapids. Our guide, Jeremy, was very skillful at maneuvering the raft through some tricky spots and really knew the river - which he explained changes...",29-Jul-15,50,Great rafting trip and tour guide!,Glacier Guides and Montana Raft,Jean C
"Wow!! Just completed the 5 Day Glacier Challenge, 19-23 Jul 2015. What can you NOT say about this company!!
First of all, the guides (Jennifer, Vince and Lily) were fantastic; always looking out for your welfare, encouraging you along the trek and mobile foot doctors!!...",29-Jul-15,50,Top notch outfitter,Glacier Guides and Montana Raft,Ray H
"This company took us on an amazing scenic tour. Trey was a wonderful guide with knowledge of Glacier National Park, the science behind rafting and the history of the area. It was definitely a memorable trip. Thanks guys!",29-Jul-15,50,Fun White Water Rafting,Glacier Guides and Montana Raft,Julia A
"Had a great half day with Tyler as our guide.
Tyler was very knowledgable of the area from great hikes, fishing spots, mountain biking and places to eat.
He was very skilled at handling the raft and instructing us on safety on the river. The...",28-Jul-15,50,Great Ride!,Glacier Guides and Montana Raft,freezer_12
"Owning my own raft, I know what raft trips are like and can appreciate the coordination it takes to outfit a trip, get people geared up and on-time, and to their location to enjoy a pre-staged activity.
The staff at Montana Raft Company were professional,...",28-Jul-15,40,Fun Family Afternoon,Glacier Guides and Montana Raft,mbbzn
"This company is a level above all others and knows how to execute. The guides are smart, professional and encouraging. They address all levels of athleticism. The equipment (if you chose to borrow) is top notch, and the trips are well planned and communicated to...",28-Jul-15,50,The real deal and the ONLY way to go!,Glacier Guides and Montana Raft,rsecore
"My sister and I booked with Glacier Guides for a 3-day backpacking trip in Glacier the week of the Fourth of July. We both differ in backpacking experience, but encountered no troubles with our trek to Cosley Lake in Northern Glacier. Our guide, Ryan, was...",17-Jul-15,50,An Immersive Backcountry Adventure,Glacier Guides and Montana Raft,Kelly E
"We went on a half day trip with 3 kids ages 6-10. We all had an amazing afternoon. Staff very professional, fun and knowledgeable about the area. I would highly reccomend this company and look forward to another trip.",13-Jul-15,50,Great trip,Glacier Guides and Montana Raft,Lisa A
We started the day at 9am. The bus took us to our full day whitewater rafting tip destination. The adventure started very fast since the driver of the bus went so fast that we were already wondering if we survive..We got Coley as a guide...,13-Jul-15,50,What a day!!!,Glacier Guides and Montana Raft,izabelamatgomez
Did not have a ton of knowledge or experience with Glacier National Park so booked Glacier Guides for a day trip my first day in the area. Was looking for some short hikes and spots for wildlife - also learn some information on the park....,11-Jul-15,50,Great Day Trip with Glacier Guides,Glacier Guides and Montana Raft,coryt8
"We took the Whitewater rafting and BBQ dinner trip on our first day in Glacier and had a wonderful time! We are not especially young or fit and Tyler, our guide, made the trip a thoroughly delightful time! Glacier Guides provided wet suits to those...",10-Jul-15,50,A fabulous trip for all ages!,Glacier Guides and Montana Raft,StrangeOne2013
"Took the scenic tour. Great scenery and our guide, Elena, was great. Didn't see any wild life but enjoyed the calmness of the river and the great scenery. Would highly recommend.",9-Jul-15,50,Great time,Glacier Guides and Montana Raft,John H
"My wife and I opted for the half day whitewater rafting tour. The cabin we stayed at included their brochure with the package they sent us so we used them. We were very happy with the service, guides and tour. We are middle aged and...",9-Jul-15,50,White water rafting- what a blast,Glacier Guides and Montana Raft,J B
"We took the 1/2 day whitewater trip. What a blast! Plenty of ripples and splashes in the rapids, but nothing too crazy in July. The water is crystalline, and the scenery breathtaking-absolutely gorgeous. Our guide, Slater, made sure everyone had fun with jokes, games and...",9-Jul-15,50,"Fun ride, great guide!",Glacier Guides and Montana Raft,Tina N
"My husband and I had never been rafting before and this business came highly recommended. We were taken care of from the time of reservation through the entire trip. The staff are knowledgeable, helpful and friendly. Our guide Jeff was superb and we had the...",8-Jul-15,50,Highlight of our trip to Glacier NP,Glacier Guides and Montana Raft,Lynne71
"A great experience rafting the Middle Fork...! Super customer service from everyone and a very impressive facility. Interactive and friendly folks attending to our every need. Our guide, Lilly, hit the ball out of the park with her impressive knowledge, personality, sense of humor and...",5-Jul-15,50,Rafting the Middle Fork,Glacier Guides and Montana Raft,Mark L
Took a scenic float trip on a beautiful July day. Our guide was Tyler (or Taylor) and he was knowledgable of Glacier Park and the area. He mentioned his favorite hiking trails and pointed out various flora and fauna on our trip. He let us...,26-Jul-15,50,"Scenic, slow ride on the Flathead middle fork.",Glacier Guides and Montana Raft,hrs-r-us
"My son and I went on a half day of fishing. Our guide, Kurt, was very patient, knowledgeable, and got us some fish. The river is beautiful and overall experience was memorable",26-Jul-15,50,Fun half day of fly fishing,Glacier Guides and Montana Raft,umandr
"We took a three day backpack with Ryan, and it was INCREDIBLE. Ryan taught us so much about the park. This was our first time backpacking, and three days was the perfect length. Ryan took us to Cosley Lake, on the Canadian border. We enjoyed...",23-Jul-15,50,Had an AMAZING time with Ryan Heflin!,Glacier Guides and Montana Raft,psd09
"Our family lives in Montana so we come here a lot, but this was our first time rafting. Charlie, our guide, was awesome. He was super knowledgeable about the river and the surrounding areas. My husband and I have a hike planned for next summer...",22-Jul-15,50,Charlie is a great guide!,Glacier Guides and Montana Raft,Tiffany B
We were staying in Whitefish for a family wedding and eight of us decided to spend a half day floating the Middle Fork of the Flathead River. We chose the Glacier Guides and Montana Raft Company to arrange our trip. They provided us with all...,22-Jul-15,50,Half Day Float,Glacier Guides and Montana Raft,CDowl
A bus took us to the start area and we did a brief trip down the Middle Fork of the Flathead River. Knowledgeable guide and beautiful scenery. Very enjoyable and worth the side trip.,21-Jul-15,50,Best way to see the river!,Glacier Guides and Montana Raft,AnnDG_12
"I did the 6 day backpacking trip through Glacier with a friend. Our guide was very knowledgeable about the history of Glacier, wildlife, plants, names and history of peaks names etc, indian connection in history and now, and geology of the park. His name is...",20-Jul-15,50,AWESOME Experience,Glacier Guides and Montana Raft,knorda
I took the half day white water rafting adventure. Everything was supplied and a bus took us to the launch site. Over the years I have done several rafting trips and this one is up there with the best of them.,20-Jul-15,50,A great half day adventure,Glacier Guides and Montana Raft,Colin J
My husband and two kids (ages 6 and 9) went on a 3-hour whitewater trip as a side trip when visiting Glacier National Park. It was by far the kids' favorite part of our entire vacation! Hannah was the guide and did a great job...,20-Jul-15,50,Amazing time for my family!,Glacier Guides and Montana Raft,MinnesotaMom95
"the Lodge. it was just so incredibly wonderful. Perhaps just my impression (and not actual fact) but it felt like this lodge was for those of us who actually hike, raft, bike, etc. Versus Many Glacier Lodge (on the east side), which felt a bit...",20-Jul-15,50,Best place for a hiker/adventurer who appreciates amenties and convenience.,Glacier Guides and Montana Raft,Kerry R
We had a great time rafting the Middle Fork of the Flathead River with Tyler as our guide and Sean as our cook and valet (he brought the boat with all our stuff and the food!). Tyler was friendly and knowledgeable and clearly very well-versed...,4-Jul-15,50,Overnight Rafting Trip - Amazing,Glacier Guides and Montana Raft,kathy s
This was definitely the very best part of our week trip. We thought it would be super expensive and too dangerous for my 8 year old son but we were so mistaken! We had the best time and my son grinned the whole way! We...,3-Jul-15,50,Family trip to Glacier,Glacier Guides and Montana Raft,Lexie S
"JD and Tarek led our family of 5 on two awesome day hikes. The first was to Florence Falls, which included sighting mountain lion and bear scat as well as their paw prints. The second hike was to Iceberg Lake, which included sighting goats, deer...",3-Jul-15,50,Guided hikes by Glacier Guide in Glacier,Glacier Guides and Montana Raft,Matt R
"I went on a four-day backpacking trip. The guide was very knowledgeable of the geography, animals, and plant life in Glacier National Park. The scenery was very good. These paid backpacking trips are good if you have no one to go backpacking with. Otherwise, you...",3-Jul-15,40,Good hikes if you have no one to hike with,Glacier Guides and Montana Raft,rdm1025
"We had a great time on our half day raft trip. My husband and myself are in our forties. My daughter and her boyfriend joined us, both in their early twenties.
Tyler was our guide and was awesome. He took the time to ask us...",2-Jul-15,50,Fun for all ages!,Glacier Guides and Montana Raft,Kristen G
"Took a 1/2 day whitewater raft trip with Glacier Guides down the Middle Fork of the Flathead River. The guides were great and really knowledgeable, the boat was not overcrowded, and it was a lot of fun. Both my husband and I really enjoyed ourselves....",2-Jul-15,50,Got cold and wet - great fun!,Glacier Guides and Montana Raft,13MLB
"I had never gone white water rafting before so we did the whole day rafting trip - a nice leisure raft ride in the morning, a wonderful lunch along the river bank, then back into the raft for the rapids after lunch. We were lucky...",2-Jul-15,50,Can't wait to do this again,Glacier Guides and Montana Raft,UncleA
"I booked a 6 day backpacking tour through Glacier with Glacier Guides. I got extremely lucky and it ended up just being myself and my guide, Ryan Heflin. The trip was absolutely unbelievable; Ryan was an amazing guide with stories and information about the founding...",1-Jul-15,50,Best Trip of My Life,Glacier Guides and Montana Raft,Adamfagan
