content,date,stars,title,company,user
"I went on the 7:30pm night tour on a chilly night in February 2015. Mike Brown was a fantastic tour guide, providing scary stories that he backed with research about various areas of the historical district. His iPad for ghostly/historic pictures added to his already...",28-Feb-15,50,Old Charleston Walking Tour/Ghost tour is rich in history as well as spooky!,Old Charleston Walking Tours,MaggieTripA
"My wife and I stopped in Charleston for two days, February 18 and 19, 2015, which had to have been two of the coldest days in the city's memory. It was in the high-20's the first night and fell to 18 the next; but nonetheless,...",27-Feb-15,50,"We Did Two Old Charleston Walking Tours, And Both Were Great!",Old Charleston Walking Tours,dha0714
"This was the highlight of our visit to Charleston. The guide was amazing- informative about the history, politics, economy, nature and architecture of Old Charleston area and he answered all our questions and explained things very well. It brought the history of Charleston to life....",15-Nov-14,50,Awesome,Old Charleston Walking Tours,steviedee60
Took my mom on the house and home tour for something different when she came into town. The tour was great! The guide had so much knowledge and was very friendly. They take you through some great areas and the length is perfect. We had...,13-Nov-14,50,So informative and fun!,Old Charleston Walking Tours,EmmieMK
"We visited Charleston in July and have nothing but good things to say about the History & Homes tour. Our guide, Dennis, was very knowledgeable and easy to follow/understand. Make sure to purchase tickets on their website to receive $3 off. Very highly recommended!",11-Nov-14,50,Great way to see Historic Charleston!,Old Charleston Walking Tours,Kayla H
"The tour was good, stories were interesting, but there were not as many as we've heard on other ghost tours. The tour was just under 1 1/2 hours long. Mike tells the stories well.",9-Nov-14,40,"Good tour, interesting stories.",Old Charleston Walking Tours,BAM1953
"mike is great. very articulate. changed the pitch in his voice to make it a little spooky.
any time you walk thru this beautiful city it's going to be great
next yr. we hope to take one of the other tours he offers",6-Nov-14,50,take the tour,Old Charleston Walking Tours,tandm
"I've lived here my whole life, and so when some family friends came into town wanting a ghost tour and I decided to go with them, I honestly I wasn't expecting to have such a wonderful time. The way in which Mark Brown told the...",3-Nov-14,50,Ghost Tour Review,Old Charleston Walking Tours,Brayden P
"We took the Ghost Tour with Michael E. Brown on Oct. 30th and were very disappointed. If you want exciting, this is NOT the tour to take. All he did was walk us to a building and tell us a ghost story; then walk to...",2-Nov-14,10,Ghost Tour Very Disappointing!,Old Charleston Walking Tours,JoyJoyLin
We had the pleasure of doing the ghost tour with Mike. He was a wealth of information. His knowledge of historical sites (and the lives of those who may still be inhabiting them posthumously) and storytelling prowess made our two hours with him thoroughly enjoyable...,1-Nov-14,50,Ghoulish ghost tour!,Old Charleston Walking Tours,Noelani C
"I first must say that Charleston is my second home as two of my sons and my grandchildren call it home. As a Navy family, we were stationed here from 1990-1998. I love Charleston. All this is to let you know that I am very...",28-Oct-14,50,This is the best ghost tour I've ever been on!,Old Charleston Walking Tours,53marialadiva
I took the Civil War & Slavery Tour with Denny in September. Denny was a great guide and his tour was very informative which I really appreciated. Denny spent time explaining the culture around the historical events which I really appreciated.,27-Oct-14,50,Slavery & Civil War Tour with Denny,Old Charleston Walking Tours,jenl155
Mike Brown's general enthusiasm and knowledge on the subject is the best part of the experience. Expect some fun history wrapped with some local product placement. Worth the money only because Mike is so into his craft that you forget that you walked in a...,24-Feb-15,30,"""Ghost Tours"" should be called ""Gate Tours""",Old Charleston Walking Tours,stephenbL619YD
"We loved our Civil War and Slavery walking tour with Dennis this past week. Our 2 children (18,10) enjoyed it as well. A walking tour is a must when visiting a city like Charleston. Dennis showed us so many things that we would have never...",23-Feb-15,50,Excellent introduction to Charleston History,Old Charleston Walking Tours,Ann B
"Our first visit to Charleston, so made this walking tour our first event as soon as we deplaned. Dennis Stiles was an excellent guide. Very knowledgeable, interesting story-teller, appeared to enjoy sharing the history of this city with our group. At the end we hardly...",15-Feb-15,50,Great start to our mother/daughter weekend!,Old Charleston Walking Tours,willieske
"First trip to Charleston. Denny Stiles was our guide. He was informative, cordial and not at all rushed, despite the fact that it was a cold day for Charleston and there were only 4 of us on the tour. He took his time, provided many...",9-Feb-15,50,excellant tour,Old Charleston Walking Tours,Paul C
my husband and I did the civil war and slavery walking tour yesterday and it was excellent. our guide Dennis stiles was so informed and knowledgeable. would recommend this tour very highly,9-Feb-15,50,civil war and slavery walking tour,Old Charleston Walking Tours,David K
Michael Brown is a great guide and he really knows how to give you the creeps! Totally in a good way. :-). The stories of possible haunting a were very interesting and got all of our wheels turning. My tween and my teens sons were...,8-Feb-15,50,My family w/ teens enjoyed this!,Old Charleston Walking Tours,MagMagoo
"I am local to the area, and always take friends and family on a ghost tour when they visit Charleston. This was the first time I had taken Old Charleston Ghost Tours and was very pleased. The tour guide was very well-spoken, enthusiastic and knowledgeable....",24-Jan-15,40,Very Enjoyable,Old Charleston Walking Tours,TheWickedBliss
Dennis Stiles was our tour guide and he is a wealth of information about the city and how it interacted with the rest of the state and the world. We have been here many times and walked the area South of Broad more times than...,22-Jan-15,50,Learning New Things About A City We Know,Old Charleston Walking Tours,John B
Despite the damp evening Michael Brown warmed our hearts with his in depth storytelling as he guided us around old Charleston and its somewhat haunted past. It was a fun evening hearing him spinning his yarn worthy of an old Sailor. Michael has years of...,17-Jan-15,50,Great story teller and guide.,Old Charleston Walking Tours,airNsea
My husband and I thoroughly enjoyed the Ghost Tour hosted by Michael Brown. The stories were eerie and honestly I enjoyed the history behind them as much as the actual story. Michael obviously knows and loves Charleston and it shines through with every tale. As...,13-Jan-15,50,Great Charleston Ghost Tour,Old Charleston Walking Tours,AndeeDawn
"This tour was one of the highlights of our trip to Charleston. We were lucky enough to get Mike Brown as our tour guide. He was fantastic. Mike has a gift for story telling. He said, ""This tour is creepy, full of real accounts of...",3-Jan-15,50,Exceptional Ghost Tour with Mike Brown,Old Charleston Walking Tours,Zeldazmom
"We puchased a groupon for the civil war walking tour which had to be reserved in advance ? I scheduled it for January 2 at 10:30am. We arrived per the schedule, we live about fifty minutes out of town, when the guide arrived he informed...",3-Jan-15,10,Disappointed,Old Charleston Walking Tours,redhare54
"This was the best ghost tour that we have been on! We met at a park and Mike our tour guide was informative, and very passionate about the stories that he shared with us. I received cold chills on a couple different occasions by the...",28-Dec-14,50,Awesome Ghost Tour!,Old Charleston Walking Tours,gmm1974
My husband and I just returned from our honeymoon in Charleston where we took part in one of Michael Brown's walking ghost tours. My husband is a history major and I love ghost stories so this was perfect for us. I have to admit -...,21-Dec-14,50,Michael Brown's Excellent Ghost Tour,Old Charleston Walking Tours,Emily M
"Fantastic ghost tour around Charleston. Loaded with interesting history, and a perfect balance of spooky stories and comic relief. His delivery of the stories was positively captivating and kept us wanting more!",18-Dec-14,50,Michael Brown: Best tour guide I've ever had!,Old Charleston Walking Tours,82Happytraveler
I purchased a groupon ticket to attend the ghost tour with my husband. Mike Brown the guide did an excellent job. He shared people's experiences & encounters with ghosts and then historical facts that back these events & occurrences. He also shared fun facts about...,17-Dec-14,50,"Informative, well organized tour",Old Charleston Walking Tours,MzHC
Really enjoyed this walking tour yesterday. Dennis Stiles was our guide and did a great job. He was very knowledgeable of the history of Charleston and events leading up to and during the war as well as being entertaining. He answered all questions on architecture...,30-Nov-14,50,Old Charleston Civil War Walking Tour,Old Charleston Walking Tours,Larry W
"Our only regret about this tour was that it didn't last all day. Denny Stiles is professional, knowledgeable, affable, and un-stumpable--there was no question he couldn't answer thoroughly. You get the sense that he really loves and respects history. Denny is also really nice, engaging...",19-Nov-14,50,Superior History & HousesTour,Old Charleston Walking Tours,musicmom3
I love ghost tours and is always on my list of Must do's when traveling to a historical town or city. Our guide was Mike and we took the 9:30 tour.With over 16 years experience leading these types of tours you can tell he is...,18-Nov-14,50,One SPOOKY ghost tour,Old Charleston Walking Tours,aksuarez
"We spent our last night in Charleston on the haunted walking tour. I could not have asked for a better way to spend our last night in Charleston. It was a little chilly, there was fog covering the city and we were super creeped out...",18-Nov-14,50,One of the highlights of our trip!,Old Charleston Walking Tours,C M
Great tour. Lots of fun. Looking forward to going on Mike's other tours. Mike is definitely passionate and knowledgeable. Thank you!,4-Sep-14,50,Ghosts!!!!!!,Old Charleston Walking Tours,Ben E
"We met in dark park behind city hall at night...Mike was a great story teller and really pulled you into the history and ghosts of Charleston. We had a Groupon coupon, which was what steered us to this tour, but was so glad it did.",4-Sep-14,40,Great story teller,Old Charleston Walking Tours,Maryellen E
"My husband and I thoroughly enjoyed the walking tour with our guide, Dennis Stiles. He was exceptionally knowledgable on the Civil War and Charleston's history. We definitely received our money's worth on this 2.5 hour walking tour. I would highly recommend this tour for anyone...",30-Aug-14,50,Civil war walking tour ,Old Charleston Walking Tours,Kirstee Y
"There is no question Dennis knows his stuff, he is a master at it. Bottom line is we never should have booked this tour for a family, even though we paid on groupon.",27-Aug-14,20,Civil War/Slavery-NOT FOR KIDS,Old Charleston Walking Tours,RowerXX
"I purchased a Groupon to experience the Ghost Tour while visiting Charleston with my boyfriend. I bought the Groupon after verifying availability for the tour via the company's website. Per the Groupon instructions, I needed to call to make the reservation. I did that on...",26-Aug-14,10,Disappointment,Old Charleston Walking Tours,My_Review_23
"I was the only one on the History & Homes Tour with Mr. Dennis Stiles! We were supposed to have another couple, but they didn't show...and they missed out! We walked Charleston for close to 2.5 hours. For the value, best tour ever! For the...",25-Aug-14,50,Awesome tour with Dennis!,Old Charleston Walking Tours,Austin W
"My 16 yr old is a huge Ghost Adventures fan and I thought this would be a great way to engage her and her sister in learning about the city. To my surprise, my husband and I enjoyed it just as much! Mike was knowledgeable,...",24-Aug-14,50,Great Walking Tour,Old Charleston Walking Tours,majjc
Mike hosted a fantastic tour and kept my attention on a super hot southern evening. I brought a group of six; ages from 13 to 83 all enjoyed. Nothing scary but pretty interesting and a nice way to see some of the city you would...,24-Aug-14,40,Ghost Tour,Old Charleston Walking Tours,Jim L
My husband and teenage son were visiting from Canada and the Civil War & Slavery Tour with Dennis Stiles was one of the highlights of our trip to Charleston. Extremely interesting and informative. We all learned so much about Charleston's important role in American Civil...,23-Aug-14,50,Excellent Civil War & Slavery Tour with Mr. Dennis Stiles,Old Charleston Walking Tours,Tanya5327
"This type of tour depends 100% on the tour guide, and ours was top-notch. Mr. Dennis Stiles had our attention for almost 3 hours with facts, pictures, and stories regarding Charleston Civil War history. As we walked between locations he told us a little of...",18-Aug-14,50,Top-Notch Tour Guide,Old Charleston Walking Tours,Guano1
"A wealth of knowledge imparted to us in just a few hours. The walk was easy, perhaps a little tougher in crowds and humid weather. Denny tried to involve everyone , remembering where guests came from and relating to something in or from their areas....",27-Oct-14,50,Very informative and enjoyable tour,Old Charleston Walking Tours,Rita D
We had Micheal as our tour guide for the ghost tour and he did an excellent job (his deep voice and way of storytelling really added to the sights). He tells you the story's then adds what he thinks and what he has researched after...,26-Oct-14,50,worth it,Old Charleston Walking Tours,courttenknee
"This was such a great time! Mike was top notch on his knowledge of Charleston, and his delivery was at once informative and entertaining. We wouldn't hesitate in recommending this experience to anyone!",26-Oct-14,50,Fantastic time! ,Old Charleston Walking Tours,Michael S
My boyfriend and I did this tour last night and we were really impressed. He was an excellent story teller and knew his history well. The stories will give you chills. If you want to do a ghost tour I would highly recommend this one.,25-Oct-14,50,I really enjoyed this tour,Old Charleston Walking Tours,brittwill94
We thoroughly enjoyed this tour. It was very detailed with history and facts that the average person would not know by reading a book. I Encourage everyone that enjoys history to take this tour you will not regret it !,25-Oct-14,50,Very informative,Old Charleston Walking Tours,DarylmcA
"There are several walking tours to choose from, but I can tell you that you will not be disappointed with Dennis and his Civil Way & Slavery tour. He enjoys what he is doing and he has an enthusiastic personality. He has a notebook with...",22-Oct-14,50,Dennis knows his history-Great History Tour-,Old Charleston Walking Tours,Cindy G
"Tried to book today on line today. Can't take same day bookings, so we called. We were told by one of the partners, that he had no clue if they had availability for today. Said only Mike knew, and he was asleep. So we were...",22-Oct-14,10,"Tried to book, and they couldn't",Old Charleston Walking Tours,traveldiva4ever
"We completed the Civil War & Slavery tour with Dennis, and found it very informative. Great information on both topics, with extra nuggets on the history of Charleston thrown in too. Highly recommended.",19-Oct-14,50,Great tour - very informative,Old Charleston Walking Tours,JungleJock
"This tour was fun, our guide Mike Brown is very knowledgable and has done years of research about the stories behind these ghosts. He tells a story in projected voice that draws you in to listen. The pace was good, and the walk was very...",11-Oct-14,50,Glad we took this tour.,Old Charleston Walking Tours,RababAlAmin
"This is well worth your time and money. Tour guide Mike is extremely knowledgeable about Charleston ghost history and delivers the information (and pictures) in a mildly spooky voice. The walk was easy. We had a couple of scared youngsters in our group, but they...",10-Oct-14,50,Mike was great!,Old Charleston Walking Tours,Lora P
We visited with some friends that live in Charleston and they took us on a walking tour of the old town. First starting at the corner of Board and Meeting St. by St Michel's Episcopal Church. We walk down Meeting street checking out the architecture...,7-Oct-14,50,The beauty of the old architecture,Old Charleston Walking Tours,Tom B
"Tony knew his stuff about slavery and the civil war. Such a great manner. He had done these tours for many years. He was thoughtful about those not on the tour, but wanting to get by, he could questions with such grace and genuine interest,...",7-Oct-14,50,"Super, Super, Super",Old Charleston Walking Tours,Tincup_rules
Just finished this wonderful tour with our group of 5. Adults and 2 teens and an 11 year old. Everyone LOVED the tour! Mike Brown does an absolutely excellent job at telling the stories of both Charleston's history and its history involving ghost experiences. A...,4-Oct-14,50,A Must-Do when visiting Charleston!,Old Charleston Walking Tours,Andrea R
"Mike Brown gave a fantastic tour! His telling of the Charleston ""otherworld"" was knowledgeable and believable. Would definitely recommend!",1-Oct-14,50,"Great, must-do tour!",Old Charleston Walking Tours,jlakelley1
"Even the skeptics among us thought that Mike Brown did a great job on the ghost tour. His stories were mesmerizing and fun, even if some of us didn't believe a word. Serious but not heavy, not at all silly, he hit just the right...",24-Sep-14,50,Mike Brown gives a wonderful ghost tour,Old Charleston Walking Tours,AHNack
Among the many ghost tour options we chose this one based on the various reviews and were most definitely not disappointed. The tour guide was very knowledgeable and had a great command of the audience’s attention. He knew the stories and history inside and out...,22-Sep-14,50,Great Ghost Tour,Old Charleston Walking Tours,DNeck19
"Denny Stiles was our tour guide -- what a knowledgeable gentleman! Even though it was only my husband and I signed up for this particular tour, he didn't try to reschedule or refund money -- he gave us the grand tour! Too many sites, too...",18-Sep-14,50,Ask for Denny!,Old Charleston Walking Tours,SingingMima
Took the late night ghost tour with Mike Brown as our guide. The group was large and so we split into two groups which was very appreciated by all. Mike was an excellent guide with a great sense of humor. His stories were great and...,17-Sep-14,40,Ghost tour with Mike Brown,Old Charleston Walking Tours,Ellynn B
"Our tour with Dennis was great. There were only 4 of us and he walked and talked the entire time, despite what was considered a hot day (did not seem so bad to me). I will definitely go back with another tour with the company...",10-Sep-14,50,Civil War and Slavery Tour,Old Charleston Walking Tours,KMM0122
"My wife and I did the ghost tour with Mike as our guide this evening and it was everything we expected and more. I think the negative reviews this tour gets are upset they ""didn't see a ghost"". The story telling was amazing and the...",7-Sep-14,50,Ghost tour was awesome!,Old Charleston Walking Tours,Stephen M
Our guide was exceptional. She was very informative and entertaining. Explained things at our level and took questions from tourists. If you have any interest in the Civil War or slavery in Charleston this is the tour to take. Well worth the money - very...,16-Aug-14,50,Civil War and Slavery Tour,Old Charleston Walking Tours,dottyb13
"We took the Civil War and Slavery tour while in Charleston and really enjoyed it. Our guide was incredibly knowledgeable and gave such great perspective on many of the historical issues. He gave us a comprehensive view of the history - the politics, the realities,...",13-Aug-14,50,Civil War & Slavery Tour,Old Charleston Walking Tours,Blair79
I purchased this tour on groupon. We went on the history and homes tour. Our tour guide did a great job. We got to see many of the homes and churches and learn about their history. Very much enjoyed.,9-Aug-14,50,Great Tour,Old Charleston Walking Tours,TommyBoy828
"I'm not that big of a history buff, but I enjoy things like this. A quick word of advice if you want a ghost tour book early, we couldn't get in a ghost tour so we did a walking civil war tour. I wasn't really...",6-Aug-14,50,"VERY enjoyable, fun, educational",Old Charleston Walking Tours,JNorth0
"We have been to Charleston, SC numerous times, but we have never taken the time to go on a walking tour. We checked with Trip Advisor and read that a young man by the name of Mike Brown came highly recommended. We agree! Mike led...",5-Aug-14,50,Old Charleston Walking Tours The Best!,Old Charleston Walking Tours,Sdanj
Old Charleston Walking Tours guide Mike Brown provided an excellent ghost tour. Mike is very knowledgeable of Charleston haunts and history. He is a Charleston native and has been providing tours for many years. He has the perfect voice for telling creepy ghost stories. My...,5-Aug-14,50,Haunted Ghost Tour Also Includes Lots of Charleston History,Old Charleston Walking Tours,love2bncharleston
I highly recommend Denny Stiles as your Charleston tour guide. His knowledge of American and Charleston history is well matched to his kind and engaging manner. A must-do in Charleston!,4-Aug-14,50,Denny Stiles: Knowledgable and Engaging,Old Charleston Walking Tours,KKJK07
My husband and 3 young children had a fabulous time with Michael. His experiences growing up in Charleston are reflected through his tour. This is not your typical carriage tour. Michael offers history and humor. Charleston is blessed to have him represent their city!,2-Aug-14,50,Fantastic referral,Old Charleston Walking Tours,Catherine N
"Charleston, SC: a city like no other; there are no buildings higher than the church steeples (a city ordinance). I fell in love my first visit. There is so much American history there. I love history and I love walking, so this tour was so...",1-Aug-14,50,My favorite walking tour,Old Charleston Walking Tours,wv_travelersX3
"Husband and I purchased a groupon for the Civil War/slavery walking tour without checking into company much and had a great surprise! Our guide, Danny, was incredibly knowledgable and catered more towards adults. It was definitely an academic tour, but he was so interesting the...",31-Jul-14,50,Great surprise! ,Old Charleston Walking Tours,Kate W
"Great guide, lots of history. A definite must do! The guide was very knowledgable and shared a lot of history. It was fun and a little spooky too. Great time for our group ranging in age from 11 to 50.",28-Jul-14,50,Great evening,Old Charleston Walking Tours,SueMilfordGirl
We thoroughly enjoyed our walk through the old section of Charleston. The tour guide was well organized and was very knowledgable in the history of the houses and the gardens. We highly recommend experiencing this tour if you want to understand the lifestyle of the...,26-Jul-14,50,Great informative and beautiful walk,Old Charleston Walking Tours,chortheatre
"Mike Brown was our guide and did a great job conveying stories of some of the great ""haunts"" in Charleston. I also liked that he added non-haunted facts along the way as well to learn more about the city!",25-Jul-14,50,Haunted Walking Tour a great choice!,Old Charleston Walking Tours,SharonInKentucky
Mike Brown gave an excellent ghost tour tonight (7-23-14) including old haunted tales and more recent tales. He also included several historical facts about the city. Excellent experience!,23-Jul-14,50,Highly recommended!,Old Charleston Walking Tours,LCasey8583
"Went on Homes and History Tour last week. Dennis was tour guide, he was very informative and knew a ton about history! He made the tour interesting. The best part is that he's open to questions- and knows the answers to questions!! Great time!!",23-Jul-14,50,Happy Customer!,Old Charleston Walking Tours,Lynna M
"My wife and I are from Savannah, Ga. and have done lots of ghost tours and the like in and around the area. Having said that, this your stood out mostly because of our guide Mike and how much research and attention to detail he...",22-Jul-14,40,Mike led a great ghost tour!,Old Charleston Walking Tours,Eric D
"Enjoyed the adventure and the stories. I only wish there could have been a bit more than gates, pictures and seeing the places from the other side of the road. It would have been great to get a closer look at some of these places",21-Jul-14,40,Very Interesting,Old Charleston Walking Tours,Jeanne A
"My family and I had a nice time on the walking tour. It was fairly hot the night that we went, but the tour was very informative of the Charleston area.",20-Jul-14,50,Old Charleston Walking Tours,Old Charleston Walking Tours,Doris R
"My family and I have been on many historical tours around the country- especially tours in the south centered around The Civil War. This one measures up with the best of them.
Our guide, Dennis, was incredibly well-read, entertaining, and informative. His enthusiasm for the...",16-Jul-14,50,Fascinating Civil War Tour,Old Charleston Walking Tours,Stephanie N
"We took both tours while visiting with our 17 year old g-daughter and even she loved them both. It was hit and miss with the weather but the most we got was a little drizzle and that did not stop the tour for anyone.
Mind...",15-Jul-14,50,Took Ghost Tour & Walking tour of homes,Old Charleston Walking Tours,kathy b
I've lived in Charleston for 7 years and having gone on many tours with out of town guest. Took the Ghost Tour with my family that was visiting and had a wonderful time. I learned many new things that I have not heard before on...,4-Jul-14,50,Great tour!,Old Charleston Walking Tours,Kimmerzcook
"In the 2.5 hours we spent with Dennis, one was really able to tell that he really knows what he's talking about. We heard another tour operator say he is involved in preservation and proctors the exams for the tour guides. He definitely has a...",2-Jul-14,50,Great civil war/ slavery tour,Old Charleston Walking Tours,MeraKi25
We went on the History & Homes tour with Dennis. We booked and paid online (which saves you $3). Dennis was extremely nice and incredibly knowledgeable. We learned so much and would highly recommend it to anyone!,25-Jun-14,50,Excellent!,Old Charleston Walking Tours,Scarlatina
"We were in town briefly from Chicago and decided to do the ghost walking tour at 9:30pm on a Saturday. Mike was a fantastic guide! He presented creepy facts about the city and showed us a number of old, haunted sites. He's clearly a history...",15-Jun-14,50,The Ghost Walking Tour Was Amazing!,Old Charleston Walking Tours,JesseWJohnson
"My husband and I enjoy ghost tours and took this tour on a date night while on vacation. It was fantastic! We enjoyed that it was historical in nature, talking about events central to Charleston and the experiences people had that tie in to the...",12-Jun-14,50,A great time!,Old Charleston Walking Tours,Krista M
"What a great adventure! Had a blast following our guide (I think his name was Mike) around Charleston. Very Intelligent and informed tour, And he had the perfect bold, somewhat creepy story-teller voice to go along with it! Great tour for the whole family. HIGHLY...",8-Jun-14,50,WOO-HOO,Old Charleston Walking Tours,Cameron V
"We really enjoyed the 9:30pm ""ghost"" tour which wound the streets of Charleston. The guide was well researched and knowledgeable. The only disappointment was that the historical and ""haunted"" cemetery gates were locked and we were not able to enter. We will try to visit...",5-Jun-14,40,Unusual perspective of the city,Old Charleston Walking Tours,LaLaLori_42
"Superlatives fail to convey how impressed I was by the 3 tours I took with Old Charleston Walking Tours. The first two were conducted by Dennis Stiles, who is an incredibly nice guy and an absolute marvel of information. No jaded moonlighter reeling off some...",1-Jun-14,50,Absolutely fantastic,Old Charleston Walking Tours,overdogg
"What a great 'ghost' tour. Much more creepy than other ghost tours without all the boring nonsense. Our group even had a bit of fun during the tour. While listening to one of the stories, a dog that was waiting in a car decided to...",31-May-14,50,Creepy and Fun!!,Old Charleston Walking Tours,Melissa_W_TN
"Our tour with Dennis Stiles kept us hanging on every word. He is a captivating, energetic, fascinating speaker. I appreciated his reading widely on Civil War history. That and his personal experience of living all over the world provided a thoughtful perspective to his presentation....",30-May-14,50,Definitely make this # priority,Old Charleston Walking Tours,Jude1969
"We picked this ghost tour based on all of the favorable reviews. However, I just was not that fond of Mike's presentation. I had already read about some of the stories he told and his presentation did not lend any additional interesting information. In fact,...",28-May-14,30,Not My 'Cup of Tea'!,Old Charleston Walking Tours,Debbie A
"We loved the Civil War Walking Tour! Our tour guide was Dennis, and he was excellent. The tour says that its 2 hours long, but our tour ran longer, which was great, because there really is so much to see. We walked by many important...",28-May-14,50,Great tour!,Old Charleston Walking Tours,TravellerNYC212
"I booked a haunted Charleston tour for my mother, brother, sister, and I while I was home visiting Charleston, and am so happy that I chose to do this tour with Mike. He is extremely knowledgeable, and sets the perfect tone for a haunted tour...",26-May-14,50,Mike is fabulous!,Old Charleston Walking Tours,ametler
"Thoroughly enjoyed our tour led by our guide Mike. He is knowledgable & shared many amusing stories of Charleston's past. It is at a leisurely pace with enough time spent under the shade of beautiful Southern Oak trees, even on a day when temps climbed...",23-May-14,50,Homes & History Superb!,Old Charleston Walking Tours,GCole C
"We thoroughly enjoyed our Ghost Stories Walk in Old Charleston. Mike was a great storyteller. He was very knowledgable, having researched many of the stories himself. He was genuinely interested in his topic and brought the stories to life. We loved the added bits of...",23-May-14,50,Ghost Stories in Historic Charleston,Old Charleston Walking Tours,Lmsmith2
"Great walking tour, History and Homes. Dennis is fabulous as a guide. He is extremely knowledgable and very engaging and will answer any question. While we were touring other walking and carriage tours passed us by...clearly we made the right choice with Old Charleston! Dennis...",21-May-14,50,Outstanding....,Old Charleston Walking Tours,M W B
"We chose the history and homes tour and thoroughly enjoyed it! Our tour guide was interesting and encouraged questions along the way.
It started out a little slow, so I wasn't sure how much ground we would cover in two hours, but Mike did a...",17-May-14,50,Very interesting!,Old Charleston Walking Tours,Karn J
He focuses on the more recent sightings and then goes back and tells you the history about the sighting - very interesting! great time!,9-May-14,50,Loved it!,Old Charleston Walking Tours,Katie E
"Had a great ghost tour tonight. Our guide, Mike, was so full of great tales. And very informative. Not only with the ghost stories but the history of Charleston area. A nice relaxing walking tour. Highly recommend it. Great fun.",8-May-14,50,Great Tour,Old Charleston Walking Tours,freckles0509
"We went on a walking tour in the morning about the civil war and slavery with Mike, and in the afternoon with Dennis we learned about historic homes and history. We thoroughly enjoyed both tours, and found both leaders to do a great job showing...",4-May-14,50,Two great tours,Old Charleston Walking Tours,Bonnie L
"My wife and I went on the History & Homes Walking Tour on a Saturday morning. We had read reviews prior to our trip that Dennis was the best tour guide. We were fortunate enough to have him as our guide. He was excellent, very...",29-Apr-14,50,Dennis Stiles was an excellent guide,Old Charleston Walking Tours,Wisconsin22
"We had a great time on the ghost tour with Mike. He is interesting, fun, and builds suspense - clearly an expert! Although I'm not a big believer in the supernatural, he still managed to frighten me enough to sleep poorly at my old, creaky...",29-Apr-14,40,Great fun on the ghost tour,Old Charleston Walking Tours,Alice O
"We thoroughly enjoyed our ""History & Homes"" tour. Our guide, Dennis Stiles is a vast treasure trove of information. He loves his ""job"" and it shows! His historical knowledge of Charleston coupled with his insightful present day analysis made for a delightful stroll through the...",28-Apr-14,50,History & Homes Tour,Old Charleston Walking Tours,Jane K
"During the last week of March, we took the ""History and Homes"" tour as our introduction to Charleston, having arrived in Charleston the evening before. We were glad we did. Dennis Stiles provided a great explanation of the history, in addition to offering his personal...",24-Apr-14,50,Great Introduction To Charleston,Old Charleston Walking Tours,Butterflylady60
"Mike was an amazing tour guide. Great spooky stories. You can tell he loves the city and it's rich history. My children enjoyed the tour as well, one of the highlights of our trip.",22-Apr-14,50,Great Ghost Tour!,Old Charleston Walking Tours,LorraineCasto
"We were lucky enough to have Dennis Stiles as our tour guide. It turned out that my husband & I were the only ones to show up that day. Dennis took us on a great tour, explaining the history of Charleston. He seemed to enjoy...",22-Apr-14,50,Wonderful walking tour!,Old Charleston Walking Tours,momluh
We took this tour based on all the other reviews but could have saved our money for another tour more worth while. We took the Civil War tour with Dennis which was very informative and Mike was very nice to deal with. The Ghost tour...,22-Apr-14,30,Disappointing Ghost Tour,Old Charleston Walking Tours,CHW2
"We had Dennis Stiles, and he was excellent! It was definitely one of the best tours that I have ever been on. He was so informative and engaging! We were the only ones on the tour, so he showed us things that we might not...",21-Apr-14,50,Best Tour!,Old Charleston Walking Tours,Katie S
I've done several ghost tours across the globe so we thought we would try this one as we were in the area. We had a few younger children with us and the older ones found it interesting. The stories were good but at the end...,19-Apr-14,30,Night Ghost Tour was Good but Have Had Better,Old Charleston Walking Tours,bennrg2001
Mike was a wonderful guide. We had 6 teenagers with us and they were enthralled with Mike's stories. Everyone in the group could easily hear him. He also carries a tablet to help illustrate his stories. He was great-not cheesy at all!,19-Apr-14,50,Great guide!,Old Charleston Walking Tours,Sdperron
Dennis Stiles was our excellent guide. He was entertaining and informative and knew everything about the city past to present.,16-Apr-14,50,Enjoyed,Old Charleston Walking Tours,G_Brian_Lien
Our guide Mike Brown was knowledgeable as well as a gentleman. He took us to hidden gems of historical homes in the city and we were able to walk to areas not crowded by tourists and learned much about the history of Charleston Homes. It...,15-Apr-14,50,Great Tour - Even in the Rain,Old Charleston Walking Tours,xtremern
We met in a pleasant park in an older section of the city. Our guide began with a history of the city and then we went for a walk through the area. The tour lasted two hours and fifteen minutes during which we learned a...,13-Apr-14,50,Really enjoyed this tour,Old Charleston Walking Tours,James M
"We really enjoyed walking with Denny on our tour. He is clearly passionate about the city and history of Charleston and is extremely knowledgeable! We learned a lot of the general history and timeline of slavery and the Civil War, as well as a lot...",12-Apr-14,40,Informative!,Old Charleston Walking Tours,JVS3344
"Despite the rainy day, this was a highlight of our Charleston visit. A self-proclaimed ""rascal"", Denis did an excellent job taking 16 of us through the Slavery tour. He provided a balanced view of a touchy subject, with ample warning where opinion was presented vs....",10-Apr-14,50,Tour with the Expert,Old Charleston Walking Tours,JKHuddy
