content,date,stars,title,company,user
The superstar sisters who ran our outing were AWESOME! So chill and so much fun!! They did not make us feel rushed... They took pics for us... Made us laugh and gave us time to relax out on the water! Thanks gals!!,17-Jul-16,50,Best Bachelorette Day Ever!,Nashville Paddle Company,reinhama
Very relaxed instructor and so much fun on the water. It made me want to buy my own board and do it everyday.,11-Jul-16,50,Thank you!,Nashville Paddle Company,stephkaye10
"Our group of 5 had a great time on the lake! We learned to stand up paddle board, we tried head stands and other yoga poses, and we enjoyed relaxing. This was a fun experience and would be great for all levels of athleticism. Don't...",11-Jul-16,50,What a fun experience! Great exercise!,Nashville Paddle Company,blwalker49
And just like that our entire group was paddle boarding the minute we hit the water. Great instructors and equipment. We will definitely come back - it was a wonderful experience!,5-Jul-16,50,Great afternoon!,Nashville Paddle Company,robinandrews1807
We had a small group of friends attend one of the paddle boarding sessions and it was a blast! We can't wait to go back. They also have a full-moon paddle board event we're looking forward to. Highly recommend!,5-Jul-16,50,Awesome Experience,Nashville Paddle Company,jescamhar
"What a great time. The instructors were so helpful and patient, no matter the level of expertise. The area is so beautiful and serene. I would definitely go again.",5-Jul-16,50,Fantastic Time,Nashville Paddle Company,shardcham
I attended the intro to SUP class and it turned out to be so much fun yet still taught me what I needed to know.,5-Jul-16,50,Highly Recommend!,Nashville Paddle Company,autumn253
"I fell in love with SUP! The staff at Nashville Paddle Company was very helpful. Nikki, my instructor was the best. I really enjoyed my experience. I will definitely do it again.",5-Jul-16,50,Great Experience,Nashville Paddle Company,Gilyen
We had a great time and already want to get back on a board. The staff was extremely helpful and polite.,4-Jul-16,40,Awesome paddle experience,Nashville Paddle Company,ablasiole
Niki and Jen were our instructors. We received instructions and practice on land. They eased us in the water and let us practice and get comfortable. It was a lot of fun and a great workout!,4-Jul-16,50,Fun and easy for beginners,Nashville Paddle Company,A TripAdvisor Member
"Me and my 11 yr old and 13 yr old had a blast! I wish it had lasted longer, but well worth the money for the intro class.",1-Jul-16,50,So much fun!,Nashville Paddle Company,alisal325
"Great balance challenge during this fitness class! We paddled out to the reservoir and did various exercises: rocking the board, straddling 2 boards, planks across 2 boards, bridges, lunges, yoga poses, push-ups, and flutter kicking. The instructor was great and I had a fun time!",29-Jun-16,50,Paddle Board Fitness Class,Nashville Paddle Company,543tara
My 9 y.o and I had a wonderful time learning SUP. Have used Nashville Paddle Company 5 times and have had a great experience every time.,28-Jun-16,50,Great Family Fun,Nashville Paddle Company,Liz S
"We took a group of women out this past Sunday, and it was wonderful! Even with the rain delay, we felt like the staff kept us updated. Sara made us all feel at ease, even the novices.Everyone is already talking about when we can do...",28-Jun-16,50,Great Experience and Customer Service,Nashville Paddle Company,jesw847
Our women's group at church took the intro to SUP class and had a blast. Lake is calm. Instructors are great! I will definitely go back!,27-Jun-16,50,Great summertime fun!,Nashville Paddle Company,ElaineVanC
This is a fantastic way to get out on the water and experience paddle boarding at your own pace. The Intro class was a perfect way to re-acclimate to the board. The instructors were very helpful and offered many useful tips. I am already looking...,27-Jun-16,50,GREAT MORNING ON THE WATER,Nashville Paddle Company,Chris N
"The instructors were very friendly and helpful without too much oversight. It was a very relaxed and playful atmosphere. Plus, the lake was beautiful!",27-Jun-16,50,Good instruction on a beautiful lake!,Nashville Paddle Company,bonnyo955
"I have almost no yoga experience, yet I felt so encouraged and had so much fun. If there was a pose I wasn't comfortable trying, I would paddle or just work on balance and enjoying the view of the very pretty lake and green trees....",11-Jun-15,50,Great SUP and yoga,Nashville Paddle Company,tsnhstg
The two instructors we had were great and it was really nice to get out on the water and do something active. There are so many great places to eat in Nashville and this was the perfect complement to a weekend spent eating.,11-May-15,50,Great way to spend an afternoon in Nashville,Nashville Paddle Company,dpw1985
"This company is so terrific at what they do. I have paddled in many states and rented several different boards. It is such a treat that NPC uses boards I actually enjoy to paddle, not the cheap ones other companies use. The scheduling is easy,...",7-Apr-15,50,Yoga and paddling,Nashville Paddle Company,Michelle H
I had a fabulous experience with Nashville Paddle Co. The have a wonderful team of instructors and they are knowledgable at helping paddle boarders at any level. It's a great way to spend a day in the sun. Best paddle company in Nashville...sign-up for a...,15-Mar-15,50,Time to SUP!,Nashville Paddle Company,Molly C
"Jacky was our instructor and she was so knowledgable and fun. A group of my girlfriends and I did the beginners course. We had a great time!! We were a little nervous about balancing, but by the end we were doing tricks on our boards....",16-Feb-15,50,Sunday Funday on the Lake,Nashville Paddle Company,Samantha B
"I had an awesome experience with Nashville Paddle Co.
They are so patient, kind, and informative. A great way to experience the outdoors in Nashville- I won't use another paddle boarding company!",16-Feb-15,50,Best SUP in Nashville!,Nashville Paddle Company,KatherineDClark
I really enjoyed getting out in the water with Nashville paddle. The whole team is super knowledgeable and friendly. My first visit they had me out paddle boarding right away and having a great time! I can't think of a better way to spend the...,16-Feb-15,50,Get out in the sun and paddle!,Nashville Paddle Company,Brian A
"I just took my first beginner lesson at the Nashville Paddle Company. My husband and I did the lesson together and for $40 each for 90 minutes - we not only had a great teacher - we also had a great time as well. Margaret,...",22-Jul-14,50,"A fun, unique activity!",Nashville Paddle Company,Mary B
I took a lesson from Jacky and it was so much fun! She was super knowledgeable and personable and really helped us all get on the boards and standing up. I had such a good time - I would definitely recommend it to anyone regardless...,18-Jul-14,50,Paddleboarding fun!,Nashville Paddle Company,Amy W
This was our 1st time on a paddle board. We had a wonderful and fun experience. Our instructor Liz was awesome!! She was so patient with us and really took her time with my 9 year old. We will be back again!!!,15-Jul-14,50,Paddle Board Lesson,Nashville Paddle Company,rgainesg
We booked a fitness onboard class for 8 members of my family and the staff at Nashville Paddle Co treated us first class. The age range was from my 63 year old mom down to my 6 year old daughter & everyone was treated royally....,2-Jun-16,50,Birthday Fitness Onboard Class,Nashville Paddle Company,Brooks R
"Great staff, lots of out door fun. The next time we are in the area we hope to come back by again. It was my first time paddle boarding and they had me going like a pro.",31-May-16,50,Great out door fun.,Nashville Paddle Company,joshb2448
"This was such a neat experience. My group of 4 had a blast, and even though we were all at VASTLY different skill levels, everyone could go at their own pace. The instructor was kind and knowledgable and the equipment was thoroughly explained before hopping...",26-May-16,50,SUPER Fun Way to be Active,Nashville Paddle Company,mkayprov
"Nashville Paddle Company is an awesome facility with staff who are very knowledgeable and helpful. Whether it's your first time out or you are experienced, there is something for everyone! Can't wait to start the race league!",16-May-16,50,"Awesome Place, Awesome People",Nashville Paddle Company,christiw34
Great experience from beginning to end...but it didn't really end because we just keep going back! :) Booking the reservation for the intro to SUP class online was super easy and convenient. I really love the diversity of classes for various skill levels and the...,23-Aug-15,50,SUP with Nashville Paddle Co. is THE BEST!,Nashville Paddle Company,Melissa V
"We took a SUP beginners class and were absolutely thrilled with the experience. Holly was a great instructor and was so positively encouraging that we were not only able to stand on the first attempt, but get very comfortable paddling and just enjoy our time...",2-Aug-15,50,Wow!,Nashville Paddle Company,BBrown_12
"I always assumed SUP would be really difficult and take a while to master, but in my first lesson in May 2014 they had me up and paddling! It was awesome! I was so hooked that by July 4th weekend I owned a board that...",16-Jul-15,50,You can do it!,Nashville Paddle Company,Lisa D
"This was our second time out on the water and had a blast. We have done the FloYo class and one hour rental. The FloYo was tough, but the perfect activity to have fun on a hot day. One hour rental was a great way...",13-Jul-15,50,Great time,Nashville Paddle Company,Chris J
"The staff was very helpful and perfect for our group of beginners. However, if you have any SUP experience, opt for something other that the 101 course.",17-Jun-15,50,Great intro to SUP,Nashville Paddle Company,Bryan H
I have done the SUP 101 and also the Sunday night paddle. Everyone has been so nice and they help you out when they know you are a beginner. I like paddling on the lake much more than the Cumberland River because you can find...,16-Jun-15,50,I'm Hooked,Nashville Paddle Company,CDukeshier
"Our instructor, Liz, is always fantastic. This was my seventh time doing SUP yoga with Nashville paddle company and it was just as great as my first time. I have tried SUP yoga with other companies and they just don't compare to the classes with...",25-Jun-16,50,SUP Yoga!,Nashville Paddle Company,shi160
"I took the Intro to SUP class with 4 friends and had a BLAST! Our guides, Jackey and Hollie were so much fun and made us all feel comfortable and confident on our boards. All of the staff was friendly and their equipment was flawless.",20-Jun-16,50,SUPerb!,Nashville Paddle Company,JR A
"Anne was a great instructor. This was our first time to paddle board, so we were rookies. Very patient with the kids. Awesome day on the lake!! Thanks and we will go back when we visit Nashville.",18-Jun-16,50,Paddle board,Nashville Paddle Company,bobbiek798
"I was new to stand-up paddling so took a beginner class. The teachers were great - helpful, attentive, and friendly. I was on my own and a bit nervous, but quickly got the hang of it. Everything about the experience was easy, from signing up...",14-Jun-16,50,Great experience,Nashville Paddle Company,Lauren B
Beautiful day on Percy Priest lake. Great instruction and fun people in class. Nashville Paddleboard is highly recommended!,13-Jun-16,50,Fun lesson!,Nashville Paddle Company,madboom
We had a blast. Instructors were great. Got a full body workout while having a good time. Definitely returning.,13-Jun-16,50,Intro to SUP,Nashville Paddle Company,angelasJ3827GJ
"After a rowdy night out, NPC gave us an opportunity to sweat it out and cool off. I really recommend this as an activity to get people out of their comfort zones but also relax...",13-Jun-16,50,Fun Bachelor Party Activity,Nashville Paddle Company,DPG417
"Liz was great, from scheduling the event to instructing the beginner familiarization. She even rode by and snapped us a quick photo for the memory.",7-Jun-16,50,Cool experience,Nashville Paddle Company,Rico R
"Great experience, wonderful instructor, flexible, have everything you need. Definitely a must during a summer visit to Nashville",6-Jun-16,50,Group SUP,Nashville Paddle Company,Kristen O
We do yoga on a regular basis but this class really pushed us as we tried not to fall during our poses. Really enjoyed the paddle boards!,5-Jun-16,50,Awesome workout!,Nashville Paddle Company,mary s
"We rented 2 boards for my husband and myself and our 3 small children...5,3 & 2. We had an amazing time with it. It has sparked an urge to buy a board! Definitely worth giving a try!!",17-Jun-14,50,Fun adventure!,Nashville Paddle Company,Riddlesinthesand
"Bought my first board (used) from Nashville Paddle Co. Very accommodating with arranging a time for me to pickup and super helpful in getting me all the gear I needed, tips on places to SUP, and tons of tips on transporting my board. Great folks!",28-May-14,50,Great Paddle Company!,Nashville Paddle Company,CAMILLE A
"I recently bought a used board and gear from Nashville Paddle Company, and let me tell you: everything was perfect! Margaret Littman helped me choose an affordable board for my SUP hankerings, a good paddle, and all the necessary equipment for a day on the...",24-May-14,50,Friends of Freedom,Nashville Paddle Company,AmySmith1
Nashville Paddle Company and crew are THE BEST. Margaret taught us the love of paddling and patiently waited for my dog to get comfortable on the board. Friendly crew deliver boards and gear to several spots around town for us and it is always a...,22-May-14,50,Consistently THE BEST,Nashville Paddle Company,amy l
I've purchased two SUPs and several PFDs from Nashville Paddle Company. My experience was always positive and I always received my items in a reasonable time frame. Their communication efforts are excellent. Working with Meg (Margaret) is awesome!,21-May-14,50,Nashville Paddle Company - Doing Things Right,Nashville Paddle Company,Penny B
"I've been several times with different groups of friends; it's always a blast! Very friendly and accommodating staff. Margaret has helped me a number of times in planning birthday paddles, work crew field trips, large group trips, etc. I also highly recommend full moon paddles!",22-Nov-13,50,Love Nashville Paddle!,Nashville Paddle Company,Whitney Y
"The lake was beautiful, instructor Jacky was awesome, and a truly relaxing time! Would recommend to anyone!!",20-Nov-13,50,Awesome time,Nashville Paddle Company,Beth H
"When my friends and I were looking for something ""different"" to try, stand up paddle boarding in Music City was definitely that. We met at the beautiful Percy Priest Lake, and were greeted with a friendly guide and brand new ""SUP"" gear. Bright boards, adjustable...",12-Apr-13,50,Surf's Up in Nash Vegas,Nashville Paddle Company,LeRoyG511
I had planned a trip to Nashville to take my family to see the Grand Ole Opry. while there I wanted to take the oportunity to experience Nashville from the water. I am an experienced kayaker and have only paddled the gulf coast area and...,4-Apr-13,50,Nashville Paddle Co gave us the red carpet treatment.,Nashville Paddle Company,Capt_Chris_Outside
,1-Nov-17,50,Beautiful and informative hiking outing,YExplore Yosemite Adventures - Day Tours,beebaly
After an unsuccessful application in the lottery in March my wife found YExplore did permitted days and one of days was when we were there on honeymoon. She booked it for me and I can honestly say it was one of the best days of...,31-Oct-17,50,Full day Half Dome hike,YExplore Yosemite Adventures - Day Tours,Paul E
"My partner and I recently hiked the Clouds Rest trail in Yosemite with John Degrazio, who was our guide. We used YExplore Yosemite Adventures last year to hike Half Dome, again with John as our guide. The scenery was incredible along the Clouds Rest trail,...",14-Oct-17,50,Incredible hike of Clouds Rest trail in Yosemite!!,YExplore Yosemite Adventures - Day Tours,Ken W
"We had an amazing day at Yosemite with our knowledgeable guide Margaret. We chose the North Dome adventure hike that puts you face to face with Half Dome. My daughters are 11 and 13 and had a great time. At ten miles, it was the...",11-Oct-17,50,Wonderful Adventure,YExplore Yosemite Adventures - Day Tours,KentuckyTriptaker99
YExplore came well recommended by more then just Trip Advisor. When you meet with John while it is still dark and realize you are finally really doing this. He calmly gives you the do's and don'ts and lets you know this is not going to...,2-Oct-17,50,Great way to prove to yourself you can do anything,YExplore Yosemite Adventures - Day Tours,AMSadventuretraveler
Had a great hike to the top of Half Dome with John and a group of 4 others. John was not only very knowledgeable but quite personable and managed our group of quite varying abilities and fitness levels quite ably. Enjoyed his insights and conversation...,26-Sep-17,50,Great Half Dome Hike,YExplore Yosemite Adventures - Day Tours,Rafal B
"I signed up to join a little group hike, for three days, two nights.
But last minute, the others had cancelled.
Nevertheless, my trip would take place with a private guide. That was amazing!
Alex showed me some very pretty views, challenging watercrossings (after three...",22-Sep-17,50,Amazing hiking trip to North Dome,YExplore Yosemite Adventures - Day Tours,Ineke H
"Thank you John and Catherine for a tremendous experience. Catherine was great at pre-coordination, providing constant communication and information to make sure our group was ready to conquer Half Dome. Our guide John was excellent. His knowledge of the area made this a fun and...",12-Sep-17,50,Great experience due to a great organization,YExplore Yosemite Adventures - Day Tours,ALBB2000
"Over the Labor Day weekend, thanks to my guide Trevor, I was able to reach the top of Mount Dana in Yosemite Valley. It was somewhat a last minute endeavor. I cannot express enough my appreciation to the team at Yexplore, for making this hike...",7-Sep-17,50,Mount Dana,YExplore Yosemite Adventures - Day Tours,remibz
"We had originally hoped to do Glacier Point but due to the fires, the Lembert Dome hike was recommended to us. We had our two sons with us (11 and 8) and Trevor Shumaker was our guide. Trevor was great and shared information along the...",4-Sep-17,50,Lembert Dome Hike,YExplore Yosemite Adventures - Day Tours,Holly C
"After reading reviews about YExplore on Trip Advisor, my husband and I booked 2 hikes: one to Sentinel Dome and Taft Point and the other to Tuolumne Meadows. We were not disappointed! John led the first hike. He is incredibly knowledgeable about the area, the...",30-Aug-17,50,The Best!,YExplore Yosemite Adventures - Day Tours,LINDA G
"We did the nine hour trek up Clouds Rest at the beginning of August. We were two days into our two week holiday and undoubtedly this was the highlight. Not only was the scenery stunning and the walk as strenuous and enjoyable as promised, John...",29-Aug-17,50,An unforgettable experience & a brilliant guide,YExplore Yosemite Adventures - Day Tours,Michael S
"Julie, Anna and I had a most memorable hike to the top of Lembert Dome and then back down to Dog Lake, expertly led by our guide Florence accompanied by her husband, Bob. At regular intervals Florence and Bob would stop to point out some...",26-Aug-17,50,A memorable hike to Lembert Dome and Dog Lake with YExplore Yosemite Adventures.,YExplore Yosemite Adventures - Day Tours,Ashdown69
"My friend and I climbed Half Dome last Sunday with guides John and Alex. Both were wonderful and provided a wealth of information about the hike, key landmarks, and the history of Yosemite and Half Dome during our ascent which gave us an even deeper...",25-Aug-17,50,Memorable Half Dome hike,YExplore Yosemite Adventures - Day Tours,Connie C
"My son (16) and I (52) had an excellent experience with YExplore.
They just get it right.
We took two trips with them over a week hiking vacation in the Yosemite Valley. I appreciated their attention to detail and planning, they plan the complete trip....",21-Aug-17,50,The Best Way To See Half-Dome,YExplore Yosemite Adventures - Day Tours,ssheldon99
We walked with Trevor on a couple of days in Yosemite. We do quite a lot of treks and have never used a guide before but did so on the recommendation of friends. It was a really good decision. Both treks we could have followed...,18-Aug-17,50,Two great guided walks - highly tecommend,YExplore Yosemite Adventures - Day Tours,David S
"Had an AMAZING time with John and YExplore hiking up to Half Dome. Although the journey was strenuous, John and Catherine were so encouraging along the way and made it a memorable experience. It was a lifetime experience that my family will remember forever- even...",10-Aug-17,50,Awesome Family Experience ,YExplore Yosemite Adventures - Day Tours,czal04
"John and the team are absolute legends who showed us the best time. Their knowledge, skill and passion is second to none. I would highly recommend their tours with you are looking for an experience of a lifetime!",1-Aug-17,50,Half Dome 1 Day Back Packing,YExplore Yosemite Adventures - Day Tours,DanielJamesAdventure
We took the Sentinel hike. Our guide was Trevor. He was very knowledgeable - and was great with our son. We took the Sentinel tour. We booked 2 days before we went. They were very friendly and helpful - and set it up by phone...,25-Jul-17,50,Great Guide/Saw Everything,YExplore Yosemite Adventures - Day Tours,citysecond
I was very well informed months in advance the physical shape I needed to be prepared for before the hike. I'm 50 and spent the last 4 months losing some weight and in the gym every other day working on cardio and legs. The preparation...,23-Jul-17,50,2 Day Half Dome Hike,YExplore Yosemite Adventures - Day Tours,casperslose
Life changing experience. I recommend taking this two day adventure. I had a great time. John was a my guide and the guy is amazing. Half dome was a tough hike for me. But John really helped me make it all the way to the...,6-Nov-16,50,Hike to Half Dome,YExplore Yosemite Adventures - Day Tours,ccheetah1
"Love these guys really caring tour guides and lord every minute of it
Can highly recommend
Love the personal touches
Helped give us a lot of tips after to further enjoy our trip
Very knowledgable of alll aspects of nature",23-Oct-16,50,Bea trip ever,YExplore Yosemite Adventures - Day Tours,Phillipddawson
We were a party of seven friends touring California and were stopping off in Yosemite for a couple of days. We wanted to get the most out of our time in the area and did some research on what was available and found YExplore. We...,8-Oct-16,50,Sentinel Dome / Taft Point Hike,YExplore Yosemite Adventures - Day Tours,Stebbo58
"Well I must say this was quite the experience! I met my guide Tim at 7am. He was very friendly and informative.
We kept a decent pace. I admit I could be in better shape, but he was very patient.
The scenery was simply stunning!...",7-Oct-16,50,Day hike to Clouds Rest,YExplore Yosemite Adventures - Day Tours,John L
"I've wanted to climb half dome for many years and for the last few, I haven't had any luck getting a permit. I found YExplore, and my husband and I signed up! We couldn't have been more in love with the experience. Our guides John...",3-Oct-16,50,Half Dome Hike with YExplore,YExplore Yosemite Adventures - Day Tours,Kelleen P
"I had an incredible 4 days backpacking on the 10 Lakes trail round to Tuolumne Peak and up Mount Hoffmann. I had an awesome time with Matteo my guide - super friendly, very knowledgable, and so much energy. Catherine was really helpful when booking the...",26-Sep-16,50,An awesome 4 days!,YExplore Yosemite Adventures - Day Tours,846kate1234
"John and Catherine of YExplore did an outstanding job organizing our hike, making sure we knew what to expect, what items to bring, where to meet, etc. On the day of the hike, John and Tim did an amazing job guiding us to the top...",18-Sep-16,50,Wonderful day hike to half dome,YExplore Yosemite Adventures - Day Tours,MBL2010
What an amazing day! I booked a tour for Half Dome with Catherine. She was so sweet and very helpful. No detail was overlooked by her. By the time we got to the meeting place we were very clear on what we needed. We were...,3-Sep-16,50,Life changing experience ,YExplore Yosemite Adventures - Day Tours,JACQUELINE M
"Just booked the tour one day in advance via phone. Staff was very friendly and made it possible to join even with no permit (they got a package with some permits left).
Organization was spot on! I have been on several guided tours and this...",1-Sep-16,50,Perfect experience!!,YExplore Yosemite Adventures - Day Tours,ridge1999
...that's what my 15 year old daughter! What a wonderful couple of days we had that will live with us forever. From booking with Catherine to our trips with John and Steph it was first class. If you are not familiar with the valley then...,1-Sep-16,50,Best day of my life,YExplore Yosemite Adventures - Day Tours,PDiamond
"John led us on a once in a lifetime hike up Yosemite Falls. His kindness and patience were unparalleled. His knowledge of history, flora and photography added even more to our hike! You really can't go wrong with this type of service. Most of the...",3-May-17,50,Yosemite Falls Hike,YExplore Yosemite Adventures - Day Tours,Marsha K
Jay was awesome - we booked last minute and he and the other family we hiked with were gracious enough to take us along. We saw spots I'm certain we never would have seen on our own. The weather was spectacular - for anyone wondering...,16-Apr-17,50,Great beginner hike!,YExplore Yosemite Adventures - Day Tours,katefagan1109
Jay was an excellent guide and as a bonus he is also teaches photography at a local college. So not only do you get a guide but you get someone to take some awesome pictures. Overall great experience - highly recommend.,12-Apr-17,50,Climbed upper Yosemite falls,YExplore Yosemite Adventures - Day Tours,Patrrick D
We visit Yosemite annually and the last 6 trips we have used YExplore as our guide for hiking in the area. Our needs have evolved as my son grows and becomes a more advanced and knowledgeable hiker. John (the owner) and all his crew always...,6-Apr-17,50,Another Perfect Adventure with YExplore,YExplore Yosemite Adventures - Day Tours,Wendy B
YExplore was fantastic! John was amazing at exposing the history and details of the park as we hiked. I also was the slow one in the group and he made me feel like I was still part of the group. The description of what the...,19-Mar-17,50,Day Hike ,YExplore Yosemite Adventures - Day Tours,Lyns_eliz
"Spent 2 great days at Yosemite!full blow winter storm that actually
Had the Yosemite valley closed! This did not deter us or The Yexplore team! Catherine was great with our reservations and scheduling, including adjustments due to the unexpected weather. Our guide, John was really...",24-Jan-17,50,Great adventure!,YExplore Yosemite Adventures - Day Tours,Michael J
I travelled solo to Yosemite for my first time in December this year. I don't have a lot of hiking experience and I wanted to learn as much as I could and get the most out of my short trip. So I decided to have...,19-Dec-16,50,Amazing adventure in Yosemite,YExplore Yosemite Adventures - Day Tours,Elizabeth F
"Had a fantastic time with John of YExplore doing the Beginner Eastern and Western Yosemite Valley Hikes.
He gave a great overview of the valley and interesting information throughout the day and was happy to tailor the hikes to the group's interests. John made lots...",11-Dec-16,50,YExplore made my trip to Yosemite!!!,YExplore Yosemite Adventures - Day Tours,May Shen L
"Our family of 4 enjoyed a wonderful, 7 mile, 5-6 hour hike in Yosemite Valley with John as our guide. It was our first day in the Valley, and John gave us a great overview and a lot of interesting facts throughout the day. He...",28-Nov-16,50,Wonderful family hike,YExplore Yosemite Adventures - Day Tours,Ken R
"Thanks to all the team of Yexplore for all the help to plan my trip to Yosemite!!!
Specially thanks to Alex, my guide,thank you very much for your time and talks during the 2 days hike, thanks for the help, the patient, the laughs and...",24-Nov-16,50,Thanks Yexplore !!!,YExplore Yosemite Adventures - Day Tours,gise83
"Two days ago our family did the Tuolumne Trail with Elspie. It was a four hour long walk chalk full of information. Our three boys ages 9, 6, and 3 loved it! They learned about the history of the trees, Yosemite National Park, flowers, fire...",9-Jul-17,50,Perfect for families with young kids,YExplore Yosemite Adventures - Day Tours,explorers30
"It was as if we were reintroduced to old friends in John and Carla. Our Appalachian Trail hikes were all memorable, but the Yosemite hike we enjoyed on our 50th anniversary was the best. John was so knowledgable on all we asked and could fill...",9-Jul-17,50,Sentinel Hike,YExplore Yosemite Adventures - Day Tours,DeLane S
"I consider myself in good shape and generally familiar with hiking. However, I would not recommend anyone to do this hike without a guide. It is a grueling, 12+ hour journey that's as much a mental game as a physical one. The YExplore guides were...",8-Jul-17,50,Guided Half Dome Hike,YExplore Yosemite Adventures - Day Tours,Kavi M
YExplore took me on a personalized guided photography tour around Yosemite that I would never have been able to find on my own. The experience was great and my guide John DiGrazio was great to spend time with. Highly recommend YExplore.,5-Jul-17,50,"If you want to see Yosemite the right way, YExpolore can show it to you.",YExplore Yosemite Adventures - Day Tours,Randrell
"- John was the best guide and customized the hike for our skill level. Lot's of great information on Yosemite as well as expert hands in getting our group to accomplish our goals. We completed the 8 mile loop from Glacier Point to Sentinel Dome,...",5-Jul-17,50,Excellent guided experience!,YExplore Yosemite Adventures - Day Tours,Tom F
"Our first trip to California and Yosemite was the vacation of our dreams. Found YExplore through Viator and TripAdvisor and read all the great reviews. Coming from the east coast, we knew little about Yosemite and wanted to book a hike that would please all...",5-Jul-17,50,Beautiful Yosemite with an expert guide!,YExplore Yosemite Adventures - Day Tours,Franny F
We chose YExplore for a personal hike of Yosemite. John DeGrazio was our guide for the hike. He was a wonderful guide and we had an amazing time hiking from Glacier Point to Sentinel Dome and the to Taft Fissures. It was strenuous for some...,5-Jul-17,50,Yosemite hike ,YExplore Yosemite Adventures - Day Tours,Sheila F
Well Ihave to say that I was apprehensive on hiking in high elevation as I am very afraid of heights. We met our guides John and Kaylee at the Sentinal Dome/Taft Point hiking location. We were immediately briefed on the type of hike we were...,23-Jun-17,50,The best hike we ever expierenced,YExplore Yosemite Adventures - Day Tours,DMarg50
"Trevor, our guide, was fantastic! He was extremely knowledgable about Yosemite, and was able to answer all of our questions. It was a great hike from Glacier Point to Sentinel Dome and Taft Point. This was a great route to see lots of the park....",16-Jun-17,50,Great experience!,YExplore Yosemite Adventures - Day Tours,Annie B
"My family had the great fortune to have John DeGrazio lead our hike of Yosemite Valley. He was so knowledgeable of the history of Yosemite, each landmark, and wowed our bird-lover teen and nature-loving kid with information about birds, animals, trees and photography. John made...",14-Jun-17,50,Excellent Guided Tour of Yosemite!,YExplore Yosemite Adventures - Day Tours,atl_heather
"John took our group of four on two hikes to Hetch Hetchy and Inspiration Point. They were both amazing day hikes that we will never forget. John was a wonderful guide, taking us to points of interest via lesser known routes without the crowds. He...",25-Apr-16,50,Awesome Yosemite Hikes ,YExplore Yosemite Adventures - Day Tours,Katherine C
"My two friends and I originally signed up for a challenging hike, to take place in mid April. Just days before the hike, however, YExplore contacted us to let us know that the trail we picked was getting more crowded by the day due to...",25-Apr-16,50,YExplore rocks!,YExplore Yosemite Adventures - Day Tours,gshin01
"My daughter and I have hiked with YExplore on about 10 hikes now…everything from upper mist trail, north dome, chilnualna falls, Taft point, tuolumne meadows, glacier point, tenaya lake, and more……Every single guide we have had including and especially the owner John has been outstanding....",18-Apr-16,50,Best outfitters in Yosemite,YExplore Yosemite Adventures - Day Tours,kay s
"This is our 5th hiking adventure with YExplore. Each time the exceed our expectations! Whether it's two of us with different skill level or one who is an experienced hiker/rock climber, we always learn something new when we book with them. I highly recommend YExplore...",18-Apr-16,50,YExplore - Another fabulous trip,YExplore Yosemite Adventures - Day Tours,Wendy B
"My husband and I took a 4 hour photographic tour of Yosemite. Our professional photographic guide/instructor, Robb Hirsch, was truly outstanding. We learned an incredible amount of valuable tips and Robb did a great job of taking us to 'hidden gems' where we captured some...",14-Apr-16,50,Exceeded Expectations !!!,YExplore Yosemite Adventures - Day Tours,kjohnstonlewis
"I spent the day hiking in Yosemite NP with John from YExplore and another couple from out-of-town. We hiked the Mist Trail and saw Vernal Fall, Nevada Fall, and Yosemite Falls. The Yosemite Falls ""bonus"" portion of the hike was accessible on an old 1870s...",11-Apr-16,50,Mist Trail will leave you misty-eyed,YExplore Yosemite Adventures - Day Tours,Claudia C
"My son and I had such an amazing experience snowshoeing to Dewey Point. It was our first time snowshoeing and our guide, Tim, made the experience extremely enjoyable. The weather, the view, and the overall experience was perfect!",28-Mar-16,50,AMAZING SNOWSHOEING EXPERIENCE!,YExplore Yosemite Adventures - Day Tours,Steve T
"Our family of four went on the snow shoe hike to Dewey Point. It was our first time on snow shoes. We are all in pretty good shape, but this was quite the work out! Jay was patient and encouraging, and the view at Dewey...",15-Mar-16,40,Snow Shoe to Dewey Point,YExplore Yosemite Adventures - Day Tours,Johanna L
I had the great pleasure of an extended snow shoe adventure to Dewey Point out of Badger Pass with YExplore. What a memorable day! My guide was full of energy and eager to share history- and his expertise on the Yosemite Valley. Yosemite Valley has...,19-Feb-16,50,Snow Shoe to Dewey Point,YExplore Yosemite Adventures - Day Tours,Benta F
We had a fantastic time with our two guides from YExplore - they were knowledgeable about the the park and set a great pace that allowed us to enjoy all that there was to see. The tour ended at Dewey Point with an incredible view...,15-Dec-15,50,Fantastic Tour,YExplore Yosemite Adventures - Day Tours,jdudley2015
"John, our guide, provided us with an excellent tour. Due to a recent injury, my group was accommodated with an easier hike. John was very attentive to our needs, and provided a professional and personal explanation of the area's history, geology, geography, flora, and fauna....",13-Jul-16,50,Awesome first time intro to Yosemite,YExplore Yosemite Adventures - Day Tours,Q1823RWmichaelp
YExplore was awesome to work with and the hike was amazing. We can't wait to do another one next year.,11-Jul-16,50,Yosemite adventure hike,YExplore Yosemite Adventures - Day Tours,Corbyg123
Took the hike up the cloud with John and had an amazing time. he was extremely knowledgable and worked out the best pace for us very quickly. I would highly recommend using this company as everything runs very smoothly from the office to the hike....,7-Jul-16,50,Fantastic,YExplore Yosemite Adventures - Day Tours,Sunpeaks14
